month,label,entry_policy,stop_policy,delta_vs_control_r,dollars_at_50_max_case_risk,expectancy_per_filled_case_r,expectancy_per_population_case_r,filled_cases,flat_cases,gross_negative_r,gross_positive_r,losing_cases,maximum_drawdown_r,median_stop_distance_ratio_to_control,net_r,no_fill_cases,original_positive_cases,original_positive_converted_to_loss,original_positive_retained,original_positive_unfilled,population,profit_factor,retest_filled_cases,retest_opportunity_cases,stop_disposition_cases,stop_fallbacks,stop_replacements,target_disposition_cases,time_exit_disposition_cases,win_rate_filled,winning_cases,outcome_counts_json
2023_07,July 2023,M5_BROKEN_CONTROL_FIRST_RETEST,CONTROL_V2_FILLED_STOP,-0.9080975124090424,-50.02300908647065,-0.023266515854172394,-0.014090988475062155,43,28,-26.0,24.99953981827059,26,13.783569156488886,1.0,-1.000460181729413,28,34,0,16,18,71,0.9615207622411766,43,43,26,0,0,15,2,0.3953488372093023,17,"{""NO_FILL"":28,""STOP"":26,""TARGET"":15,""TIME_EXIT"":2}"
2023_07,July 2023,M5_BROKEN_CONTROL_FIRST_RETEST,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,-16.200602381619262,-814.6482525469816,-0.37890616397534027,-0.22947838099914974,43,28,-33.0,16.707034949060372,33,18.173339882682782,0.6946316262353593,-16.29296505093963,28,34,7,9,18,71,0.5062737863351627,43,43,33,10,61,9,1,0.23255813953488372,10,"{""NO_FILL"":28,""STOP"":33,""TARGET"":9,""TIME_EXIT"":1}"
2023_07,July 2023,M5_BROKEN_CONTROL_FIRST_RETEST,M15_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,-4.310756677291625,-220.15596733059976,-0.10239812433981385,-0.062015765445239374,43,28,-29.0,24.596880653388006,29,14.806760505024721,0.837692511949016,-4.403119346611995,28,34,3,13,18,71,0.8481682983926898,43,43,29,25,46,12,2,0.32558139534883723,14,"{""NO_FILL"":28,""STOP"":29,""TARGET"":12,""TIME_EXIT"":2}"
2023_07,July 2023,M5_BROKEN_CONTROL_FIRST_RETEST,H1_SOURCE_SWING_BUFFERED_ELSE_CONTROL,0.2323439249744599,6.999062782704465,0.003255378038467193,0.0019715669810435113,43,28,-26.0,26.139981255654092,26,13.783569156488886,1.0,0.1399812556540893,28,34,0,16,18,71,1.0053838944482343,43,43,26,59,12,15,2,0.3953488372093023,17,"{""NO_FILL"":28,""STOP"":26,""TARGET"":15,""TIME_EXIT"":2}"
2023_07,July 2023,CONFIRMED_25_75_RETEST_SPLIT,CONTROL_V2_FILLED_STOP,-0.6810731343067786,-38.671790181357466,-0.010893462022917594,-0.010893462022917594,71,0,-28.5,27.726564196372852,36,12.446712053194062,1.0,-0.7734358036271493,0,34,0,34,0,71,0.9728619016271176,43,43,36,0,0,32,3,0.49295774647887325,35,"{""SPLIT_CONTROL_STOP_NO_RETEST"":10,""SPLIT_CONTROL_TARGET_NO_RETEST"":17,""SPLIT_CONTROL_TIME_EXIT_NO_RETEST"":1,""SPLIT_STOP_STOP"":26,""SPLIT_TARGET_TARGET"":15,""SPLIT_TIME_EXIT_TIME_EXIT"":2}"
2023_07,July 2023,CONFIRMED_25_75_RETEST_SPLIT,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,-15.843263196837725,-796.7812933079048,-0.22444543473462109,-0.22444543473462109,71,0,-36.0,20.06437413384191,45,16.71876759095493,0.6946316262353593,-15.935625866158096,0,34,9,25,0,71,0.557343725940053,43,43,45,10,61,24,2,0.36619718309859156,26,"{""SPLIT_CONTROL_STOP_NO_RETEST"":12,""SPLIT_CONTROL_TARGET_NO_RETEST"":15,""SPLIT_CONTROL_TIME_EXIT_NO_RETEST"":1,""SPLIT_STOP_STOP"":33,""SPLIT_TARGET_TARGET"":9,""SPLIT_TIME_EXIT_TIME_EXIT"":1}"
2023_07,July 2023,CONFIRMED_25_75_RETEST_SPLIT,M15_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,-1.4387744865124772,-76.55685779164239,-0.021565312053983772,-0.021565312053983772,71,0,-31.5,29.968862844167152,39,10.809094574954704,0.837692511949016,-1.5311371558328477,0,34,3,31,0,71,0.9513924712434016,43,43,39,25,46,29,3,0.4507042253521127,32,"{""SPLIT_CONTROL_STOP_NO_RETEST"":10,""SPLIT_CONTROL_TARGET_NO_RETEST"":17,""SPLIT_CONTROL_TIME_EXIT_NO_RETEST"":1,""SPLIT_STOP_STOP"":29,""SPLIT_TARGET_TARGET"":12,""SPLIT_TIME_EXIT_TIME_EXIT"":2}"
2023_07,July 2023,CONFIRMED_25_75_RETEST_SPLIT,H1_SOURCE_SWING_BUFFERED_ELSE_CONTROL,0.488601908470252,19.81196195749407,0.005580834354223681,0.005580834354223681,71,0,-28.5,28.89623923914988,36,12.36142522023992,1.0,0.3962392391498814,0,34,0,34,0,71,1.0139031311982414,43,43,36,59,12,32,3,0.49295774647887325,35,"{""SPLIT_CONTROL_STOP_NO_RETEST"":10,""SPLIT_CONTROL_TARGET_NO_RETEST"":17,""SPLIT_CONTROL_TIME_EXIT_NO_RETEST"":1,""SPLIT_STOP_STOP"":26,""SPLIT_TARGET_TARGET"":15,""SPLIT_TIME_EXIT_TIME_EXIT"":2}"
2023_08,August 2023,CONTROL_NEXT_M1_OPEN,CONTROL_V2_FILLED_STOP,0.0,-408.92183697523296,-0.10485175307057257,-0.10485175307057257,78,0,-41.42622950819673,33.24779276869207,42,9.140964839614268,1.0,-8.17843673950466,0,36,0,36,0,78,0.8025782979383522,0,56,41,0,0,35,2,0.46153846153846156,36,"{""STOP"":41,""TARGET"":35,""TIME_EXIT"":2}"
2023_08,August 2023,CONTROL_NEXT_M1_OPEN,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,-10.129565841773497,-915.4001290639078,-0.2347179818112584,-0.2347179818112584,78,0,-54.0,35.69199741872184,54,19.166101058808074,0.5651842285770774,-18.308002581278156,0,36,12,24,0,78,0.6609629151615155,0,56,54,3,75,24,0,0.3076923076923077,24,"{""STOP"":54,""TARGET"":24}"
2023_08,August 2023,CONTROL_NEXT_M1_OPEN,M15_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,-8.491348272629976,-833.4892506067317,-0.21371519246326456,-0.21371519246326456,78,0,-47.42622950819673,30.7564444960621,48,17.906472182031123,0.8186614745374274,-16.669785012134636,0,36,6,30,0,78,0.6485112735083954,0,55,47,22,56,30,1,0.38461538461538464,30,"{""STOP"":47,""TARGET"":30,""TIME_EXIT"":1}"
2023_08,August 2023,CONTROL_NEXT_M1_OPEN,H1_SOURCE_SWING_BUFFERED_ELSE_CONTROL,-0.2948208262862302,-423.6628782895445,-0.10863150725372936,-0.10863150725372936,78,0,-42.42622950819673,33.95297194240584,43,9.435785665900498,1.0,-8.47325756579089,0,36,1,35,0,78,0.8002825689670617,0,55,42,70,8,34,2,0.44871794871794873,35,"{""STOP"":42,""TARGET"":34,""TIME_EXIT"":2}"
2023_08,August 2023,M5_BROKEN_CONTROL_FIRST_RETEST,CONTROL_V2_FILLED_STOP,3.1436815931690623,-251.73775731677986,-0.08990634189884995,-0.06454814290173842,56,22,-30.0,24.9652448536644,30,7.636523840294496,1.0,-5.0347551463355975,22,36,0,26,10,78,0.8321748284554801,56,56,30,0,0,25,1,0.4642857142857143,26,"{""NO_FILL"":22,""STOP"":30,""TARGET"":25,""TIME_EXIT"":1}"
2023_08,August 2023,M5_BROKEN_CONTROL_FIRST_RETEST,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,-4.640098422439136,-640.9267580971898,-0.22890241360613922,-0.16434019438389483,56,22,-41.0,28.181464838056208,41,20.481967688978514,0.5651842285770774,-12.818535161943796,22,36,11,15,10,78,0.6873528009282002,56,56,41,3,75,15,0,0.26785714285714285,15,"{""NO_FILL"":22,""STOP"":41,""TARGET"":15}"
2023_08,August 2023,M5_BROKEN_CONTROL_FIRST_RETEST,M15_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,1.0503237223618918,-356.4056508571384,-0.12960205485714124,-0.09138606432234318,55,23,-34.0,26.87188698285723,34,9.6792651317467,0.8186614745374274,-7.128113017142768,23,36,5,21,10,78,0.7903496171428597,55,55,34,22,56,21,0,0.38181818181818183,21,"{""NO_FILL"":23,""STOP"":34,""TARGET"":21}"
2023_08,August 2023,M5_BROKEN_CONTROL_FIRST_RETEST,H1_SOURCE_SWING_BUFFERED_ELSE_CONTROL,2.7626499791923633,-270.7893380156148,-0.09846885018749629,-0.06943316359374739,55,23,-30.0,24.5842132396877,30,8.442455443691589,1.0,-5.415786760312296,23,36,1,25,10,78,0.8194737746562566,55,55,30,70,8,24,1,0.45454545454545453,25,"{""NO_FILL"":23,""STOP"":30,""TARGET"":24,""TIME_EXIT"":1}"
2023_08,August 2023,CONFIRMED_25_75_RETEST_SPLIT,CONTROL_V2_FILLED_STOP,2.3577611948767974,-291.0337772313931,-0.07462404544394695,-0.07462404544394695,78,0,-32.85655737704918,27.035881832421317,42,7.639430364291749,1.0,-5.820675544627862,0,36,0,36,0,78,0.8228458484608709,56,56,41,0,0,35,2,0.46153846153846156,36,"{""SPLIT_CONTROL_STOP_NO_RETEST"":11,""SPLIT_CONTROL_TARGET_NO_RETEST"":10,""SPLIT_CONTROL_TIME_EXIT_NO_RETEST"":1,""SPLIT_STOP_STOP"":30,""SPLIT_TARGET_TARGET"":25,""SPLIT_TIME_EXIT_TIME_EXIT"":1}"
2023_08,August 2023,CONFIRMED_25_75_RETEST_SPLIT,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,-6.012465277272721,-709.5451008388691,-0.18193464124073566,-0.18193464124073566,78,0,-44.25,30.05909798322262,54,19.5569822778753,0.5651842285770774,-14.19090201677738,0,36,12,24,0,78,0.6793016493383643,56,56,54,3,75,24,0,0.3076923076923077,24,"{""SPLIT_CONTROL_STOP_NO_RETEST"":13,""SPLIT_CONTROL_TARGET_NO_RETEST"":9,""SPLIT_STOP_STOP"":41,""SPLIT_TARGET_TARGET"":15}"
2023_08,August 2023,CONFIRMED_25_75_RETEST_SPLIT,M15_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,-1.33509427638608,-475.676550794537,-0.12196834635757359,-0.12196834635757359,78,0,-37.35655737704918,27.843026361158447,48,11.73606689431781,0.8186614745374274,-9.51353101589074,0,36,6,30,0,78,0.7453316985323819,55,55,47,22,56,30,1,0.38461538461538464,30,"{""SPLIT_CONTROL_STOP_NO_RETEST"":13,""SPLIT_CONTROL_TARGET_NO_RETEST"":9,""SPLIT_CONTROL_TIME_EXIT_NO_RETEST"":1,""SPLIT_STOP_STOP"":34,""SPLIT_TARGET_TARGET"":21}"
2023_08,August 2023,CONFIRMED_25_75_RETEST_SPLIT,H1_SOURCE_SWING_BUFFERED_ELSE_CONTROL,1.998282277822712,-309.0077230840974,-0.07923274950874291,-0.07923274950874291,78,0,-33.10655737704918,26.92640291536723,43,7.998909281345834,1.0,-6.180154461681948,0,36,1,35,0,78,0.8133253665944051,55,55,42,70,8,34,2,0.44871794871794873,35,"{""SPLIT_CONTROL_STOP_NO_RETEST"":12,""SPLIT_CONTROL_TARGET_NO_RETEST"":10,""SPLIT_CONTROL_TIME_EXIT_NO_RETEST"":1,""SPLIT_STOP_STOP"":30,""SPLIT_TARGET_TARGET"":24,""SPLIT_TIME_EXIT_TIME_EXIT"":1}"
2023_09,September 2023,CONTROL_NEXT_M1_OPEN,CONTROL_V2_FILLED_STOP,0.0,-116.30818488135817,-0.03876939496045272,-0.03876939496045272,60,0,-36.0,33.67383630237284,36,11.842083485836586,1.0,-2.3261636976271634,0,24,0,24,0,60,0.9353843417325789,0,37,36,0,0,24,0,0.4,24,"{""STOP"":36,""TARGET"":24}"
2023_09,September 2023,CONTROL_NEXT_M1_OPEN,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,-5.339212752221282,-383.2688224924223,-0.12775627416414076,-0.12775627416414076,60,0,-42.0,34.33462355015155,42,16.457266923506715,0.5729633337197952,-7.665376449848446,0,24,6,18,0,60,0.8174910369083702,0,36,42,5,55,18,0,0.3,18,"{""STOP"":42,""TARGET"":18}"
2023_09,September 2023,CONTROL_NEXT_M1_OPEN,M15_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,-0.45637431573209764,-139.12690066796304,-0.046375633555987686,-0.046375633555987686,60,0,-38.0,35.21746198664074,38,14.02170799663722,0.9084775280899374,-2.782538013359261,0,24,2,22,0,60,0.9267753154379142,0,37,38,20,40,22,0,0.36666666666666664,22,"{""STOP"":38,""TARGET"":22}"
2023_09,September 2023,CONTROL_NEXT_M1_OPEN,H1_SOURCE_SWING_BUFFERED_ELSE_CONTROL,-8.851577838262017,-558.887076794459,-0.18629569226481965,-0.18629569226481965,60,0,-38.0,26.822258464110817,38,12.996920909419156,1.0,-11.17774153588918,0,24,2,22,0,60,0.7058489069502847,0,37,38,52,8,22,0,0.36666666666666664,22,"{""STOP"":38,""TARGET"":22}"
2023_09,September 2023,M5_BROKEN_CONTROL_FIRST_RETEST,CONTROL_V2_FILLED_STOP,11.898690265250544,478.62632838116895,0.25871693426009135,0.15954210946038966,37,23,-22.0,31.57252656762338,22,5.844605504145107,1.0,9.57252656762338,23,24,0,15,9,60,1.435114843982881,37,37,22,0,0,15,0,0.40540540540540543,15,"{""NO_FILL"":23,""STOP"":22,""TARGET"":15}"
2023_09,September 2023,M5_BROKEN_CONTROL_FIRST_RETEST,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,18.101262531852814,788.7549417112826,0.43819718983960143,0.26291831390376086,36,24,-24.0,39.775098834225645,24,6.65067261565534,0.5729633337197952,15.775098834225652,24,24,3,12,9,60,1.6572957847594019,36,36,24,5,55,12,0,0.3333333333333333,12,"{""NO_FILL"":24,""STOP"":24,""TARGET"":12}"
2023_09,September 2023,M5_BROKEN_CONTROL_FIRST_RETEST,M15_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,13.279635583651114,547.6735943011975,0.29603978070335,0.18255786476706584,37,23,-23.0,33.95347188602395,23,6.594774983745038,0.9084775280899374,10.95347188602395,23,24,1,14,9,60,1.4762379080879977,37,37,23,20,40,14,0,0.3783783783783784,14,"{""NO_FILL"":23,""STOP"":23,""TARGET"":14}"
2023_09,September 2023,M5_BROKEN_CONTROL_FIRST_RETEST,H1_SOURCE_SWING_BUFFERED_ELSE_CONTROL,3.832619451923214,75.32278771480254,0.04071502038637975,0.02510759590493418,37,23,-23.0,24.506455754296052,23,5.8446055041451075,1.0,1.5064557542960508,23,24,1,14,9,60,1.0654980762737414,37,37,23,52,8,14,0,0.3783783783783784,14,"{""NO_FILL"":23,""STOP"":23,""TARGET"":14}"
2023_09,September 2023,CONFIRMED_25_75_RETEST_SPLIT,CONTROL_V2_FILLED_STOP,8.924017698937906,329.89270006553716,0.10996423335517906,0.10996423335517906,60,0,-25.5,32.09785400131074,36,7.110220089434846,1.0,6.597854001310743,0,24,0,24,0,60,1.2587393726004212,37,37,36,0,0,24,0,0.4,24,"{""SPLIT_CONTROL_STOP_NO_RETEST"":14,""SPLIT_CONTROL_TARGET_NO_RETEST"":9,""SPLIT_STOP_STOP"":22,""SPLIT_TARGET_TARGET"":15}"
2023_09,September 2023,CONFIRMED_25_75_RETEST_SPLIT,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,12.24114371083429,495.7490006603563,0.16524966688678544,0.16524966688678544,60,0,-28.5,38.414980013207135,42,7.961112773627482,0.5729633337197952,9.914980013207126,0,24,6,18,0,60,1.3478940355511275,36,36,42,5,55,18,0,0.3,18,"{""SPLIT_CONTROL_STOP_NO_RETEST"":18,""SPLIT_CONTROL_TARGET_NO_RETEST"":6,""SPLIT_STOP_STOP"":24,""SPLIT_TARGET_TARGET"":12}"
2023_09,September 2023,CONFIRMED_25_75_RETEST_SPLIT,M15_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,9.845633108805309,375.97347055890725,0.1253244901863024,0.1253244901863024,60,0,-26.75,34.26946941117814,38,7.581982869633512,0.9084775280899374,7.519469411178145,0,24,2,22,0,60,1.2811016602309586,37,37,38,20,40,22,0,0.36666666666666664,22,"{""SPLIT_CONTROL_STOP_NO_RETEST"":15,""SPLIT_CONTROL_TARGET_NO_RETEST"":8,""SPLIT_STOP_STOP"":23,""SPLIT_TARGET_TARGET"":14}"
2023_09,September 2023,CONFIRMED_25_75_RETEST_SPLIT,H1_SOURCE_SWING_BUFFERED_ELSE_CONTROL,0.6615701293769063,-83.22967841251285,-0.027743226137504285,-0.027743226137504285,60,0,-26.75,25.08540643174974,38,7.110220089434845,1.0,-1.664593568250257,0,24,2,22,0,60,0.937772203056065,37,37,38,52,8,22,0,0.36666666666666664,22,"{""SPLIT_CONTROL_STOP_NO_RETEST"":15,""SPLIT_CONTROL_TARGET_NO_RETEST"":8,""SPLIT_STOP_STOP"":23,""SPLIT_TARGET_TARGET"":14}"
2023_10,October 2023,CONTROL_NEXT_M1_OPEN,CONTROL_V2_FILLED_STOP,0.0,49.57152554983316,0.015021674409040352,0.015021674409040352,66,0,-31.0,31.991430510996658,31,10.483198397985838,1.0,0.9914305109966632,0,35,0,35,0,66,1.031981629386989,0,37,31,0,0,34,1,0.5303030303030303,35,"{""STOP"":31,""TARGET"":34,""TIME_EXIT"":1}"
2023_10,October 2023,CONTROL_NEXT_M1_OPEN,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,0.4260989212253816,70.87647161110225,0.021477718670030982,0.021477718670030982,66,0,-38.0,39.417529432222054,38,10.926926954548176,0.4985747442931826,1.4175294322220449,0,35,7,28,0,66,1.0373034061111066,0,37,38,3,63,28,0,0.42424242424242425,28,"{""STOP"":38,""TARGET"":28}"
2023_10,October 2023,CONTROL_NEXT_M1_OPEN,M15_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,-1.738522218304029,-37.35458536536829,-0.011319571322838874,-0.011319571322838874,66,0,-35.0,34.25290829269263,35,10.760500632526956,0.7241378968254004,-0.7470917073073657,0,35,4,31,0,66,0.9786545226483608,0,36,35,15,51,31,0,0.4696969696969697,31,"{""STOP"":35,""TARGET"":31}"
2023_10,October 2023,CONTROL_NEXT_M1_OPEN,H1_SOURCE_SWING_BUFFERED_ELSE_CONTROL,1.2422941867922905,111.68623488944769,0.033844313602862934,0.033844313602862934,66,0,-31.0,33.233724697788944,31,10.483198397985838,1.0,2.2337246977889538,0,35,0,35,0,66,1.0720556354125466,0,37,31,61,5,34,1,0.5303030303030303,35,"{""STOP"":31,""TARGET"":34,""TIME_EXIT"":1}"
2023_10,October 2023,M5_BROKEN_CONTROL_FIRST_RETEST,CONTROL_V2_FILLED_STOP,1.4332461184277097,121.23383147121865,0.06553180079525332,0.03673752468824808,37,29,-18.0,20.424676629424376,18,6.864165136628631,1.0,2.424676629424373,29,35,0,19,16,66,1.134704257190243,37,37,18,0,0,18,1,0.5135135135135135,19,"{""NO_FILL"":29,""STOP"":18,""TARGET"":18,""TIME_EXIT"":1}"
2023_10,October 2023,M5_BROKEN_CONTROL_FIRST_RETEST,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,-4.44781600941851,-172.81927492109236,-0.09341582428167154,-0.05236947724881586,37,29,-25.0,21.543614501578155,25,8.616971104630169,0.4985747442931826,-3.456385498421847,29,35,7,12,16,66,0.8617445800631262,37,37,25,3,63,12,0,0.32432432432432434,12,"{""NO_FILL"":29,""STOP"":25,""TARGET"":12}"
2023_10,October 2023,M5_BROKEN_CONTROL_FIRST_RETEST,M15_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,-1.5456836013606106,-27.712654518197365,-0.015395919176776315,-0.008397774096423444,36,30,-21.0,20.445746909636053,21,8.0,0.7241378968254004,-0.5542530903639473,30,35,3,15,17,66,0.973606995696955,36,36,21,15,51,15,0,0.4166666666666667,15,"{""NO_FILL"":30,""STOP"":21,""TARGET"":15}"
2023_10,October 2023,M5_BROKEN_CONTROL_FIRST_RETEST,H1_SOURCE_SWING_BUFFERED_ELSE_CONTROL,2.73691217590253,186.41713434495966,0.10076601856484306,0.05649004071059383,37,29,-18.0,21.728342686899193,18,6.864165136628631,1.0,3.728342686899193,29,35,0,19,16,66,1.2071301492721773,37,37,18,61,5,18,1,0.5135135135135135,19,"{""NO_FILL"":29,""STOP"":18,""TARGET"":18,""TIME_EXIT"":1}"
2023_10,October 2023,CONFIRMED_25_75_RETEST_SPLIT,CONTROL_V2_FILLED_STOP,1.0749345888207797,103.31825499087215,0.031308562118446105,0.031308562118446105,66,0,-21.25,23.316365099817443,31,6.9275607189082455,1.0,2.066365099817443,0,35,0,35,0,66,1.0972407105796445,37,37,31,0,0,34,1,0.5303030303030303,35,"{""SPLIT_CONTROL_STOP_NO_RETEST"":13,""SPLIT_CONTROL_TARGET_NO_RETEST"":16,""SPLIT_STOP_STOP"":18,""SPLIT_TARGET_TARGET"":18,""SPLIT_TIME_EXIT_TIME_EXIT"":1}"
2023_10,October 2023,CONFIRMED_25_75_RETEST_SPLIT,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,-3.2293372767575352,-111.89533828804359,-0.03390767826910412,-0.03390767826910412,66,0,-28.25,26.01209323423912,38,8.766320151772486,0.4985747442931826,-2.2379067657608718,0,35,7,28,0,66,0.9207820613889954,37,37,38,3,63,28,0,0.42424242424242425,28,"{""SPLIT_CONTROL_STOP_NO_RETEST"":13,""SPLIT_CONTROL_TARGET_NO_RETEST"":16,""SPLIT_STOP_STOP"":25,""SPLIT_TARGET_TARGET"":12}"
2023_10,October 2023,CONFIRMED_25_75_RETEST_SPLIT,M15_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,-1.5938932555964664,-30.12313722999016,-0.009128223403027321,-0.009128223403027321,66,0,-24.5,23.897537255400195,35,7.777476184233566,0.7241378968254004,-0.6024627445998032,0,35,4,31,0,66,0.9754096838938855,36,36,35,15,51,31,0,0.4696969696969697,31,"{""SPLIT_CONTROL_STOP_NO_RETEST"":14,""SPLIT_CONTROL_TARGET_NO_RETEST"":16,""SPLIT_STOP_STOP"":21,""SPLIT_TARGET_TARGET"":15}"
2023_10,October 2023,CONFIRMED_25_75_RETEST_SPLIT,H1_SOURCE_SWING_BUFFERED_ELSE_CONTROL,2.3632576786249677,167.73440948108157,0.050828608933661076,0.050828608933661076,66,0,-21.25,24.60468818962163,31,6.9275607189082455,1.0,3.354688189621631,0,35,0,35,0,66,1.157867679511606,37,37,31,61,5,34,1,0.5303030303030303,35,"{""SPLIT_CONTROL_STOP_NO_RETEST"":13,""SPLIT_CONTROL_TARGET_NO_RETEST"":16,""SPLIT_STOP_STOP"":18,""SPLIT_TARGET_TARGET"":18,""SPLIT_TIME_EXIT_TIME_EXIT"":1}"
2023_11,November 2023,CONTROL_NEXT_M1_OPEN,CONTROL_V2_FILLED_STOP,0.0,-450.01459050996135,-0.11688690662596399,-0.11688690662596399,77,0,-39.43473193473194,30.434440124532713,40,12.105041728078893,1.0,-9.000291810199228,0,37,0,37,0,77,0.7717673895921107,0,55,39,0,0,35,3,0.4805194805194805,37,"{""STOP"":39,""TARGET"":35,""TIME_EXIT"":3}"
2023_11,November 2023,CONTROL_NEXT_M1_OPEN,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,-11.416013339799177,-1020.8152574999202,-0.2651468201298494,-0.2651468201298494,77,0,-53.0,32.5836948500016,53,20.48020291357663,0.5825166112956925,-20.416305149998404,0,37,13,24,0,77,0.6147866952830491,0,55,53,2,75,23,1,0.3116883116883117,24,"{""STOP"":53,""TARGET"":23,""TIME_EXIT"":1}"
2023_11,November 2023,CONTROL_NEXT_M1_OPEN,M15_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,2.907858765028278,-304.62165225854744,-0.07912250708014221,-0.07912250708014221,77,0,-43.43473193473194,37.34229888956099,44,9.682047015925207,0.8304544498211579,-6.092433045170949,0,37,4,33,0,77,0.8597336100905177,0,55,43,22,55,31,3,0.42857142857142855,33,"{""STOP"":43,""TARGET"":31,""TIME_EXIT"":3}"
2023_11,November 2023,CONTROL_NEXT_M1_OPEN,H1_SOURCE_SWING_BUFFERED_ELSE_CONTROL,0.22808890810355464,-438.61014510478367,-0.11392471301422952,-0.11392471301422952,77,0,-39.43473193473194,30.66252903263627,40,11.883772806050967,1.0,-8.772202902095673,0,37,0,37,0,77,0.7775513494902295,0,55,39,69,8,35,3,0.4805194805194805,37,"{""STOP"":39,""TARGET"":35,""TIME_EXIT"":3}"
2023_11,November 2023,M5_BROKEN_CONTROL_FIRST_RETEST,CONTROL_V2_FILLED_STOP,10.854109617232366,92.69089035165689,0.033705778309693415,0.024075555935495298,55,22,-27.419161676646713,29.27297948367985,28,7.973038447464212,1.0,1.853817807033138,22,37,0,27,10,77,1.0676103022001604,55,55,27,0,0,26,2,0.4909090909090909,27,"{""NO_FILL"":22,""STOP"":27,""TARGET"":26,""TIME_EXIT"":2}"
2023_11,November 2023,M5_BROKEN_CONTROL_FIRST_RETEST,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,2.0085264850884936,-349.5882662555367,-0.12712300591110426,-0.09080214707936018,55,22,-38.0,31.00823467488927,38,10.276309286454028,0.5825166112956925,-6.991765325110734,22,37,10,17,10,77,0.8160061756549808,55,55,38,2,75,16,1,0.3090909090909091,17,"{""NO_FILL"":22,""STOP"":38,""TARGET"":16,""TIME_EXIT"":1}"
2023_11,November 2023,M5_BROKEN_CONTROL_FIRST_RETEST,M15_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,12.741342768593356,187.05254791970643,0.0680191083344387,0.04858507738174193,55,22,-31.419161676646713,35.16021263504084,32,9.314237767088194,0.8304544498211579,3.7410509583941285,22,37,4,23,10,77,1.119069089013116,55,55,31,22,55,22,2,0.41818181818181815,23,"{""NO_FILL"":22,""STOP"":31,""TARGET"":22,""TIME_EXIT"":2}"
2023_11,November 2023,M5_BROKEN_CONTROL_FIRST_RETEST,H1_SOURCE_SWING_BUFFERED_ELSE_CONTROL,11.151604436196724,107.56563129987487,0.039114775018136316,0.02793912501295451,55,22,-27.419161676646713,29.57047430264421,28,7.8353232876997865,1.0,2.1513126259974973,22,37,0,27,10,77,1.0784601896793147,55,55,27,69,8,26,2,0.4909090909090909,27,"{""NO_FILL"":22,""STOP"":27,""TARGET"":26,""TIME_EXIT"":2}"
2023_11,November 2023,CONFIRMED_25_75_RETEST_SPLIT,CONTROL_V2_FILLED_STOP,8.140582212924272,-42.98547986374773,-0.01116505970486954,-0.01116505970486954,77,0,-30.423054241168018,29.56334464389307,40,7.99602963632133,1.0,-0.8597095972749546,0,37,0,37,0,77,0.9717415092363869,55,55,39,0,0,35,3,0.4805194805194805,37,"{""SPLIT_CONTROL_STOP_NO_RETEST"":12,""SPLIT_CONTROL_TARGET_NO_RETEST"":9,""SPLIT_CONTROL_TIME_EXIT_NO_RETEST"":1,""SPLIT_STOP_STOP"":27,""SPLIT_TARGET_TARGET"":26,""SPLIT_TIME_EXIT_TIME_EXIT"":2}"
