trade_identity,decision_at,direction,baseline_outcome,baseline_r,route,initial_control_identity,initial_confirmation_at,addition_entry_at,h1_review_at,recovery_entry_at,recovery_stop,recovery_outcome,recovery_resolution_at,probe_r,addition_r,recovery_r,net_r,delta_vs_control_r
6d9a37135288bd3a16ccf964967bc91b40dc8d7606aebb550ec6a2a953ca4694,2022-01-25T15:00:00Z,LONG,TARGET,0.6752475247524525,CONFIRMED_ADDITION_TARGET,fc5e9fd7be9b81bbaf6d71d35e66f1b1c4defea1c7d04e9818767eed62b25eb4,2022-01-25T15:05:00Z,2022-01-25T15:05:00Z,,,,,,0.16881188118811313,0.26519999999997707,0.0,0.4340118811880902,-0.24123564356436233
7fa14c53a155b1bcae264600f8a837fe81f12001f553d76e3d3d5be56723f249,2022-01-25T19:00:00Z,SHORT,STOP,-1.0,RECOVERY_TARGET,df29a96af3f7e2675ab3f84feb7249e15b8c3b0d03bc679b1cd249c787ae546b,,,2022-01-25T22:00:00Z,2022-01-25T22:05:00Z,1853.9,TARGET,2022-01-26T16:22:00Z,-0.25,0.0,3.468195266272051,3.218195266272051,4.218195266272051
1024d0108a3cdfc67f0c3db56fd427988f3a7d2b4b82b565fc295a659fbc7fd1,2022-01-26T03:00:00Z,SHORT,TARGET,2.5231910946196026,CONFIRMED_ADDITION_TARGET,dc972c1f4e88790083b0a71f93e7f4d7f34712ba3c4fe9fcbff0f7effb5ca2d6,2022-01-26T03:05:00Z,2022-01-26T03:05:00Z,,,,,,0.6307977736549006,1.4823667711598376,0.0,2.1131645448147385,-0.4100265498048641
e3cbd4470a63ab871f50b4414cd5feae1fff248131296c39eed2788b4edee440,2022-01-26T06:00:00Z,LONG,STOP,-1.0,CONFIRMED_ADDITION_STOP,9e6daf3361cd8c26da74aa1191ea2b0d15f37c8fb101235c4342df7b94d2189f,2022-01-26T06:40:00Z,2022-01-26T06:40:00Z,,,,,,-0.25,-0.75,0.0,-1.0,0.0
6d4a75f6894d6cdf03a536518689dfae5e0571ea10e6444ba7e4d18077243e3c,2022-01-26T12:00:00Z,LONG,STOP,-1.0,CONFIRMED_ADDITION_STOP,8bbe3e7eb510b563a1373d67d4483227c0cdaab8c70bb7a56b4ee55cf6e79d61,2022-01-26T12:05:00Z,2022-01-26T12:05:00Z,,,,,,-0.25,-0.75,0.0,-1.0,0.0
71350070073f46536fc9e33c4447f1a9c5028b48963f6fad688cd0beabf3aab9,2022-01-26T19:00:00Z,LONG,STOP,-1.0,PROBE_STOP_H1_CLOSE_INVALIDATED,a3543a62cc155a665c9ef048ff63f2017df11599dcf59c55a5b97369d810dc89,,,2022-01-26T20:00:00Z,,,,,-0.25,0.0,0.0,-0.25,0.75
4054933fa9887c81938d22359f34d976326a3f03a6e38b8015e8283176ba30d2,2022-01-27T04:00:00Z,LONG,STOP,-1.0,PROBE_STOP_LATER_H1_INVALIDATED,fdbc794b2b67ab56e897594ea86c3a23d7993c1fcd83a3ac9b264e76ce2952f0,,,2022-01-27T05:00:00Z,,,,,-0.25,0.0,0.0,-0.25,0.75
6a89780c2235ae6d1ecd1bc928d334519ba2d1be75fbaa2ab1f3323ed5ad28b6,2022-01-27T07:00:00Z,LONG,STOP,-1.0,PROBE_STOP_H1_CLOSE_INVALIDATED,2f801570636e8237a1259adb5e2d38437057e50d44c1124ee99ce5c277e1d3fc,,,2022-01-27T08:00:00Z,,,,,-0.25,0.0,0.0,-0.25,0.75
5c5c4d636de2abd1223eaec09e0a4367c997d54a09f8b46762d5a1189d16a482,2022-01-27T13:00:00Z,LONG,STOP,-1.0,PROBE_STOP_LATER_H1_INVALIDATED,944fb2b242e55c3037a4b60bcf93fdf32341cc3e6685e3999352be58f8bf521b,,,2022-01-27T14:00:00Z,,,,,-0.25,0.0,0.0,-0.25,0.75
b94201bc8fb3b1aec9ae0f40230f00e54b2edfa1e4820b5540f2084efb1b32d4,2022-01-27T23:00:00Z,LONG,STOP,-1.0,CONFIRMED_ADDITION_STOP,f0631697e1ab8d7764bf0c85842d4a7266340f40ec694ba62eb2df1e12a70c73,2022-01-27T23:05:00Z,2022-01-27T23:05:00Z,,,,,,-0.25,-0.75,0.0,-1.0,0.0
09b1816fd659fa0d3169a6915001fecd0b16928eb0de997e90a748c27495cbb9,2022-01-28T08:00:00Z,SHORT,TARGET,2.829145728643258,CONFIRMED_ADDITION_TARGET,e7e19686b01601b198a3382c49c024fc1b4a5a605a978a95ea95cd36cfab1d90,2022-01-28T09:05:00Z,2022-01-28T09:05:00Z,,,,,,0.7072864321608145,1.3281818181818503,0.0,2.0354682503426647,-0.7936774783005935
8729128bd60e2d942e95d529ef008ae195d67e5e63f26b15847d1ccf19722bf0,2022-01-28T16:00:00Z,LONG,TARGET,2.141215106732291,CONFIRMED_ADDITION_TARGET,6b5934a7668b56635c940f052bd5381367aad7284c76ca275f4a0ca8118da7ef,2022-01-28T23:50:00Z,2022-01-28T23:50:00Z,,,,,,0.5353037766830727,0.5566939890710436,0.0,1.0919977657541162,-1.0492173409781747
ccbfa413527bffd3e006d3a2982f8ae01a3d09e4b0947e80eb60e9b7407d2a15,2022-01-28T19:00:00Z,LONG,TARGET,3.051835853131851,CONFIRMED_ADDITION_TARGET,1c2152c5082662bce252cc0a18b910515908d939892800a65c8604c627cd594f,2022-01-28T20:15:00Z,2022-01-28T20:15:00Z,,,,,,0.7629589632829628,1.49044585987262,0.0,2.2534048231555825,-0.7984310299762685
2da8ec2efacbfb3d5d3fb3347824bfceb7c83cf1f1fe8fe3ddc9b6bfeb1ba006,2022-01-28T20:00:00Z,SHORT,STOP,-1.0,PROBE_STOP_LATER_H1_INVALIDATED,cbaca71ee0fc2a3af6f6e861ac04ff994babf21f1065ebd8857fb5b0e5fc877d,,,2022-01-31T14:00:00Z,,,,,-0.25,0.0,0.0,-0.25,0.75
4a533587b9ce9aca206ef84e0a2fa3e307adcbd5df8425ee705cb66f04b0a21e,2022-01-28T22:00:00Z,LONG,TARGET,1.1745098039215913,CONFIRMED_ADDITION_TARGET,173dad909bbaf36e41e6ee7e01403a75ca2d1c95594eb8cf9cf219502056efb7,2022-01-28T22:15:00Z,2022-01-28T22:15:00Z,,,,,,0.29362745098039783,0.4642335766423429,0.0,0.7578610276227407,-0.41664877629885066
42a41f70256eb6fde89f7d0e5dbacb372b1717d5a5369a3c6341c2998d19318e,2022-01-31T06:00:00Z,SHORT,STOP,-1.0,CONFIRMED_ADDITION_STOP,5ce32697d39e53117d50c426be7cc1fa96bab95b8e5942f0c6946f8f33752aec,2022-01-31T06:05:00Z,2022-01-31T06:05:00Z,,,,,,-0.25,-0.75,0.0,-1.0,0.0
a2ca5fc41726d89be697a5fb50488f254661edf6c9c8daddb2041956241fd622,2022-01-31T06:00:00Z,LONG,STOP,-1.0,RECOVERY_TARGET,d2affcab0aa7ab51b0f58decc7e3d42f8cdf1dfc1dbe1ae1eb3aa2bc678b8a55,,,2022-01-31T07:00:00Z,2022-01-31T07:40:00Z,1785.57,TARGET,2022-01-31T13:54:00Z,-0.25,0.0,0.7745231607629199,0.5245231607629199,1.52452316076292
6d59062914b6ae8d86d5d6ded40b37c3137a92148c4238c2bdbfe0d522300a9a,2022-01-31T09:00:00Z,LONG,TARGET,0.6288659793814007,CONFIRMED_ADDITION_TARGET,d14fa56f09f283a52566bb73e8f1fe090fbc3ddde39d91be77efdf3741efea4a,2022-01-31T10:25:00Z,2022-01-31T10:25:00Z,,,,,,0.15721649484535016,0.06536697247704197,0.0,0.22258346732239215,-0.4062825120590085
beca31c162ccef88aee147b0435664bf90ac6d7d6067b19b98ba2f8abc88a021,2022-01-31T10:00:00Z,SHORT,STOP,-1.0,PROBE_STOP_H1_CLOSE_INVALIDATED,d137ecf1879e1c9edc813250a796a4214014cb105e1da36931f187b5f33c479e,,,2022-01-31T11:00:00Z,,,,,-0.25,0.0,0.0,-0.25,0.75
014084bd7202c6658cd3d2cd251761d497358229afc0f70a80678215885cb600,2022-01-31T19:00:00Z,SHORT,STOP,-1.0,RECOVERY_TIME_EXIT,327ab26f26f7b4069e1a9839612b11efb4db2aef4e960088e40be9b02603519f,,,2022-01-31T22:00:00Z,2022-01-31T22:10:00Z,1799.94,TIME_EXIT,2022-01-31T23:59:00Z,-0.25,0.0,0.04200000000003001,-0.20799999999997,0.79200000000003
