control_outcome,control_r,decision_at,direction,entry_at,entry_price,evidence_segment,executed,net_r,outcome,pivot_at,resolution_at,route,stop,target,trade_identity
TARGET,1.5025693730729561,2022-06-22T19:00:00Z,SHORT,2022-06-22T19:10:00Z,1837.8,EXPOSED_HISTORICAL_REGRESSION,True,1.4447791164658454,TARGET,2022-06-22T16:00:00Z,2022-06-23T21:18:00Z,INITIAL_CONFIRMATION_TARGET,1847.76,1823.41,5ef470d21779fc50a102ea4104d798656ab7c65fd3fd384a3e25aa012204feca
STOP,-1.0,2022-06-22T22:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2022-06-22T19:00:00Z,,NO_TRADE_H1_CLOSE_INVALIDATED,,1847.76,bba050be916c6575d8df537484065f5e0e1fb9e88e07b91649f4485120985cc2
TARGET,0.15594541910330165,2022-06-23T03:00:00Z,SHORT,2022-06-23T03:05:00Z,1836.21,EXPOSED_HISTORICAL_REGRESSION,True,0.0801457194899916,TARGET,2022-06-22T21:00:00Z,2022-06-23T03:08:00Z,INITIAL_CONFIRMATION_TARGET,1841.7,1835.77,b2a832c762e91023b156d6674a390e2b14d4599b21208a61fdb6f40d14cbdd75
STOP,-1.0,2022-06-23T11:00:00Z,LONG,2022-06-23T11:05:00Z,1836.82,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2022-06-23T08:00:00Z,2022-06-23T12:30:00Z,INITIAL_CONFIRMATION_STOP,1831.1,1838.66,e798b1e6d01e0a00659a923489d08b4f351a319c6087de0b2bf69f8278586296
TARGET,0.1444805194805338,2022-06-23T13:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2022-06-23T10:00:00Z,,NO_TRADE_TARGET_BEFORE_CONFIRMATION,,1831.1,34326f2bee8f046baedf874d1c6089a93dd7628d88c1bef529f36bfda9ceed29
TARGET,0.7322404371584639,2022-06-23T19:00:00Z,SHORT,2022-06-23T19:30:00Z,1831.7,EXPOSED_HISTORICAL_REGRESSION,True,0.5441892832289489,TARGET,2022-06-23T16:00:00Z,2022-06-23T21:18:00Z,INITIAL_CONFIRMATION_TARGET,1846.07,1823.88,2407f40c009b6fdfe69a5d1aca3d8370603b787150355ad7b054d8fd5cea2108
STOP,-1.0,2022-06-24T03:00:00Z,LONG,2022-06-24T03:05:00Z,1824.87,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2022-06-23T21:00:00Z,2022-06-24T03:35:00Z,INITIAL_CONFIRMATION_STOP,1822.51,1846.07,7c9f9965641806047b97b622cdfff6baad826009032687aff53855cf39eecb77
STOP,-1.0,2022-06-24T07:00:00Z,LONG,2022-06-24T08:00:00Z,1826.05,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2022-06-24T04:00:00Z,2022-06-24T09:53:00Z,INITIAL_CONFIRMATION_STOP,1821.59,1846.07,dc5d986fc3ec9e2cd54a00b68b1cfb7f851a8f96434ab248606531eac68a4ed5
STOP,-1.0,2022-06-24T13:00:00Z,LONG,2022-06-24T13:05:00Z,1828.21,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2022-06-24T10:00:00Z,2022-06-24T16:01:00Z,INITIAL_CONFIRMATION_STOP,1821.19,1846.07,223fe4bb87614afe83e805f46159d4c8b89b80c32a971c81f6915cb27c11df26
TARGET,2.4474576271186157,2022-06-24T13:00:00Z,SHORT,2022-06-24T14:00:00Z,1825.21,EXPOSED_HISTORICAL_REGRESSION,True,0.5526717557252128,TARGET,2022-06-24T10:00:00Z,2022-06-24T16:00:00Z,INITIAL_CONFIRMATION_TARGET,1831.76,1821.59,369e47e9abbfc78e59e3f2667caec9a960a294237802dea4a0a522c8b36c0371
